IID,SCORE
HG00648,0.06989991029867207
HG00649,0.23029010495361626
HG00650,-0.42828276195990594
HG00651,-0.44534280152990613
HG00653,0.4290463123549907
HG00654,-0.18898604173620723
HG00656,-0.5982214685239665
HG00657,0.15980929780267683
HG00659,0.16777685897771666
HG00660,-0.6446133958063822
HG00662,0.0724908508798732
HG00663,0.27867655185531937
HG00665,0.13152504042513158
HG00666,0.23646925648439246
HG00667,-0.5930992305621712
HG00668,0.11386575914545007
HG00669,-0.14428729000825993
HG00671,-0.21768871066442028
HG00672,0.3336643552775966
HG00674,0.5816564356486813
HG00675,0.7100263602441862
HG00676,0.5146527268515056
HG00677,-0.06570570559613684
HG00678,0.12269819441693215
HG00679,0.2914036379649009
HG00680,0.028367896544600802
HG00681,0.03227333015516318
HG00682,0.3145970259263565
HG00683,-0.04515174999096479
HG00684,-0.3181114978786297
HG00685,-0.18985632702152874
HG00686,0.23725508788872665
HG00689,-0.019780533165138035
HG00690,0.11760154457616083
HG00692,0.25199028327317213
HG00693,-0.17371041198448614
HG00694,0.287095501862783
HG00695,0.1333404766489499
HG00696,-0.5240628516077364
HG00697,0.5665949719292759
HG00699,-0.22500340860656762
HG00700,-0.6952858428136439
HG00702,-0.4467508072854596
HG00703,-0.4369737984603484
HG00704,0.00025541002107913255
HG00705,-0.13256669595953702
HG00706,-0.1582253436167775
HG00707,0.2314665807375619
HG00708,0.11746522214990752
HG00709,0.10775790250048221
HG01101,0.1459641135157094
HG01102,0.23001326374411188
HG01104,-0.8797801914401303
HG01105,-0.16947214397254148
HG01107,-0.9092175802730117
HG01108,-0.006309185822578152
HG01109,-0.022887472884198283
HG01110,0.4049498487493157
HG01111,0.4628422515945846
HG01112,0.061610554658014446
HG01113,-0.22484710293149698
HG01114,0.1766546372511336
HG01124,-0.2360736454459253
HG01125,-0.021567366198020344
HG01126,0.38075193552981673
HG01127,-0.24823604635609114
HG01128,0.30723347762739484
HG01130,0.25497331760524394
HG01131,-0.40998218629909666
HG01133,0.3757644678357691
HG01134,0.26359592910435115
HG01136,0.02052460651562064
HG01137,-0.33157057680046553
HG01140,-0.3710405319676872
HG01148,-0.24004373383029132
HG01149,0.2000529843451445
HG01167,-0.41032169319932954
HG01168,0.157242490087735
HG01170,-0.5268912024650572
HG01171,-0.10413754130038706
HG01173,0.023670495213451114
HG01174,0.9751460210970025
HG01176,-0.5821183980589977
HG01177,0.5786987343880803
HG01179,0.04004579945841788
HG01180,0.14651143939970337
HG01182,0.027214939914354513
HG01183,0.16018170573273793
HG01185,-0.08361131151708603
HG01186,0.5713800439257685
HG01187,-0.2069663441571519
HG01188,0.4402723647058255
HG01189,-0.28351516477478556
HG01190,-0.045546602223884305
HG01191,-0.4577175438030353
HG01194,0.16437666366957962
HG01197,0.5677443148518698
HG01198,-0.05251490765901595
HG01204,-0.10121123365197275
HG01205,-0.47509495075387337
HG01241,-0.11441382705721032
HG01242,-0.6699043814105503
HG01250,-0.39290649178925025
HG01251,0.07139263518486176
HG01256,0.5163659767598447
HG01257,1.1234725048648997
HG01259,-0.2599747636578849
HG01260,0.5637412838173522
HG01269,0.07830476051563134
HG01271,-0.08261829128447352
HG01272,0.1552389796332344
HG01275,0.004224775451215367
HG01277,0.023975218614417825
HG01278,-0.18735493053558502
HG01280,-0.5905898754020518
HG01281,-0.649872907507496
HG01284,0.2451319654487719
HG01286,-0.13372761670091962
HG01288,-0.2638466177199223
HG01289,-0.01753480767298724
HG01290,0.3028553998378266
HG01291,0.052480270388954614
HG01292,-0.28827678118753014
HG01293,0.47859175013138205
HG01294,0.6223601739147168
HG01295,0.18048238137853045
HG01296,0.3756705145215823
HG01297,0.48497450270194664
HG01298,0.43940246150319884
HG01299,0.22918400475568287
HG01300,0.22276658697830726
HG01301,0.19070971758136518
HG01302,-0.46805536861046554
HG01303,0.2644746141045952
HG01304,-0.5733586118369581
HG01305,-0.3447198180179474
HG01307,0.5100724086250148
HG01308,0.32130569428161604
HG01309,0.5849660632180204
HG01311,-0.13168014391420285
HG01312,-0.4904261779361551
HG01314,-0.11895411408645767
HG01315,0.020567550495809928
HG01316,0.011180003036919944
HG01319,0.4408614270454802
HG01320,-0.1681815711464037
HG01321,0.12241884381251132
HG01322,-0.4237667006796585
HG01323,0.1624592590750494
HG01324,-0.01973357665437159
HG01325,-0.32647395401711243
HG01326,-0.11707688215003503
HG01328,-0.0960331991303013
HG01329,-0.13106119969193297
HG01330,0.7006444220998542
HG01331,-0.061106901340230155
HG01332,-0.12036327528624739
HG01333,-0.8755015201303717
HG01334,-0.38530007519643905
HG01335,-0.12817611312351815
HG01336,-0.3004163802743643
HG01337,0.5419076735421144
HG01338,-0.08819564969641946
HG01341,0.5039121871722559
HG01342,0.0041384679121199315
HG01344,-0.0058333794418496815
HG01345,-0.05717567279807288
HG01346,-0.019453407089417552
HG01347,0.6792370842425126
HG01348,-0.9660094100784463
HG01349,-0.8364297362843177
HG01350,-0.24228779657226077
HG01351,-0.01508134089863444
HG01352,0.2601485426488586
HG01353,0.17173572447639338
HG01354,-0.17754178490754427
HG01356,0.39415840062669394
HG01357,0.39870160724442255
HG01359,0.05398516046003579
HG01360,0.3711866950311391
HG01361,0.09007568032224926
HG01362,-0.24974818511134678
HG01363,0.26329058020860185
HG01364,0.024063786138553294
HG01365,-0.020454146432222025
HG01366,0.5790812853100326
HG01374,-1.0194853051672312
HG01375,-0.5985645309230087
HG01376,-0.5046124917049184
HG01377,-0.16899238781953138
HG01378,-0.12472736836268067
HG01379,-0.6350844689027395
HG01383,-0.4223533823634307
HG01384,-0.3717068998305025
HG01389,0.9801545751117183
HG01390,0.7130296695121875
HG01391,-0.1887467127647261
HG01392,-0.16912383247098986
HG01393,-0.48918570845451104
HG01394,-0.7983723303479737
HG01395,-0.06861698794283269
HG01396,-0.4275248979736161
HG01402,-0.05556810659910279
HG01403,-0.6729238629003127
HG01404,-0.331428394315599
HG01405,0.03955067862637329
HG01406,0.1281937901371761
HG01407,0.14907807599149672
HG01408,-0.558967212145577
HG01409,0.3271989664572278
HG01418,-0.3470062451955938
HG01419,0.23682631441101662
HG01420,-0.025334196854251888
HG01421,-0.581740267124356
HG01422,-0.14981894484637595
HG01423,0.12784918851677893
HG01424,0.22872209600535165
HG01425,-0.07843846941885614
HG01426,0.6030467200308689
HG01427,0.3894598880999241
HG01428,-0.1255608870212593
HG01429,0.2845996262645912
HG01431,0.7668274658656673
HG01432,0.7777014263590052
HG01433,-0.5212871514470855
HG01436,-0.39846958948542316
HG01437,0.5839559137153708
HG01438,-0.45214370011125343
HG01440,-0.55980325770303
HG01441,-0.21907548884679168
HG01442,0.15020036143994622
HG01443,-0.06271641827336066
HG01444,-0.28603961895323826
HG01445,-0.29567415690656496
HG01447,-0.31120612004173753
HG01448,-0.3793122227156532
HG01449,0.9085372342022675
HG01451,0.10020601040099507
HG01452,0.34026563876449045
HG01453,-0.2202501605116495
HG01455,-0.0967587502855963
HG01456,-0.31170189201028264
HG01457,-1.1013059756460828
HG01461,-0.5824009793878206
HG01462,-0.7586460502240128
HG01463,-0.9375619111374849
HG01465,-0.5079892461290471
HG01466,0.5187869437800764
HG01468,-0.03910329472275399
HG01469,0.5047756767696463
HG01471,0.1464343018294166
HG01472,0.2978144655963558
HG01474,-0.38802543588708394
HG01475,0.19245761873809408
HG01479,0.2758781789618885
HG01480,-0.2559261068560065
HG01485,0.20695674698902616
HG01486,0.20966489284338694
HG01488,-0.24488773784839574
HG01489,-0.4784158593072034
HG01491,-0.5034138824153561
HG01492,0.01424235777880353
HG01494,0.11222382054476686
HG01495,-0.34387502332855435
HG01497,-0.010169131943747417
HG01498,0.21143678852281894
HG01500,0.23085089715464355
HG01501,0.6112359609379018
HG01503,0.4992419910374828
HG01504,-0.4289261297050161
HG01506,0.6648930217657903
HG01507,-0.23731982795599818
HG01509,0.40468118379393375
HG02461,-0.1327588800350301
HG02462,-0.3223165746148108
HG02464,-0.8732787202391434
HG02465,-0.22733366863341425
HG02466,-0.7752445012986544
HG02467,0.2222897383107265
HG02468,0.43922974103857515
HG02469,-0.47422045857433326
HG02470,-0.040381950853391746
HG02471,-0.4459845728887487
HG02472,-0.40772577145800454
HG02473,0.1461705090860486
HG02474,-0.17481490577577924
HG02475,0.5272130469543634
HG02476,-0.3499853825919132
HG02477,0.23493798406092833
HG02478,-0.12114118456426767
HG02479,0.15457315824702325
HG02480,-0.33613784311386297
HG02481,-0.17916582906536485
HG02482,-0.20519895754721942
HG02483,-0.48967534894111675
HG02484,0.10178978985287593
HG02485,0.09711830740233815
HG02486,0.07473539354871772
HG02487,0.44719404016668607
HG02488,0.41260132752809264
HG02489,-0.3076281635524386
HG02490,-0.012318944682186417
HG02491,-0.40579755211914237
HG02492,-0.1503793211979735
HG02493,-0.3963810825121278
HG02494,0.480003758046913
HG02495,-0.016011970244598273
HG02496,-0.24567789977562585
HG02497,0.3116406121688976
HG02498,-1.0165589637872285
HG02499,-0.9547677044528163
HG02500,0.15459710108076677
HG02501,-0.13572705668326307
HG02502,-0.0607238006570517
HG02503,-0.683261181590163
HG02504,-0.16877266904372457
HG02505,0.6313855152264498
HG02506,0.16579400989540663
HG02507,-0.09259985597761777
HG02508,-0.33293848370942936
HG02509,-0.31537736191803667
HG02510,-1.0002073266561669
HG02511,-0.05788356182032581
HG02512,0.1741967312286359
HG02513,-0.7816545103669588
HG02514,-0.4207273890827309
HG02515,-0.616567036805755
HG02516,-0.5407206517104998
HG02517,-0.13848545373071378
HG02518,-0.9825219707894496
HG02519,0.08291396906336884
HG02520,0.13802198160981774
HG02521,-0.258735301756973
HG02522,-1.138983719741897
HG02523,-0.5529860735457434
HG02524,0.32714968358374463
HG02525,-1.2563521420316404
HG02526,-0.2968022431340014
HG02527,-0.6254643073388738
HG02528,0.15804435506569345
HG02529,-0.4261349883062385
HG02530,-0.00011895261358055298
HG02531,0.06364377348795794
HG02532,0.5653419615254119
HG02533,-0.23972147936303614
HG02534,-0.011137682872993049
HG02535,-0.7458999031595117
HG02536,0.3103752747883701
HG02537,-0.4598488932185747
HG02538,-0.38098574398184193
HG02539,-0.1683834294064684
HG02540,-0.7766267395401726
HG02541,-0.06928159257885527
HG02542,0.2223556845507942
HG02543,-0.04394972648326928
HG02544,-0.7868967583377606
HG02545,-0.20847990940134958
HG02546,0.1333530108963029
HG02547,-0.9010299648033403
HG02548,-0.5839176222552335
HG02549,0.1864594148913841
HG02550,-0.05296632257891126
HG02552,0.003046380623642403
HG02553,0.5745285500496834
HG02554,0.02538463695424878
HG02555,0.1001341865190192
HG02556,0.9106023341457952
HG02557,-0.2440100395341257
HG02558,-0.47460411507658185
HG02559,0.009294018027968004
HG02560,0.013713658402735696
HG02561,-0.367547236740363
HG02562,-0.5671903433202538
HG02563,0.7523265778411627
HG02564,-0.03056219789080855
HG02565,-0.4487062685775395
HG02566,0.2020092833399855
HG02567,-0.20269050583641485
HG02568,-0.2594375950062798
HG02569,0.062385329831841946
HG02570,-0.6696351194978711
HG02571,-0.020382779893500347
HG02572,0.5956345580924958
HG02573,0.0244469410354983
HG02574,-0.30812853857371175
HG02575,-0.3598051647130699
HG02576,-0.3216022214766492
HG02577,-0.25986446529326396
HG02578,-0.30875801913296574
HG02579,0.20215975693623897
HG02580,-0.8438709539469065
HG02581,0.18071761990271049
HG02582,-0.3095002401262831
HG02583,-0.010781014207467049
HG02584,-0.604534826947301
HG02585,0.36494354519215744
HG02586,0.3321766822758555
HG02587,0.21924633956612907
HG02588,-0.7576251854832893
HG02589,0.16773699885687762
HG02590,0.0002367885985778695
HG02591,-0.7933610883679376
HG02592,-0.16919260711271794
HG02593,-0.015681783729667942
HG02594,0.05993851810537995
HG02595,-0.08961721232859175
NA18486,-0.0446218366286545
NA18487,0.4221817776615221
NA18488,0.32443818763273635
NA18489,-1.291513295753427
NA18490,-0.28492474144991686
NA18491,-0.22460422567435195
NA18492,-0.8513285165126081
NA18493,-0.12241652860988314
NA18494,0.333409568547668
NA18495,-0.5885769909663651
NA18496,-0.026788909405238398
NA18497,-0.5211671088366336
NA18498,-0.42487086694873644
NA18499,0.4236750067703299
NA18500,-0.37380182738014844
NA18501,0.02288149066139461
NA18502,-0.8983569122208777
NA18503,0.5756429732386987
NA18504,0.07832718580180578
NA18505,-0.2316509378783233
NA18506,0.06762576214795846
NA18507,-0.7161967105485955
NA18508,0.307263136843949
NA18510,-0.2875091893659906
NA18511,-0.24016664454112202
NA18512,-0.35370563678837325
NA18513,-0.38884117380395683
NA18514,0.11465595747089571
NA18515,-0.05856797557885281
NA18516,0.09771016622592019
NA18517,-0.1630721434089036
NA18518,0.043011285413271066
NA18519,-0.32496148410160514
NA18520,0.7206981309884897
NA18522,-0.7786189284067607
NA18523,0.33821805534266625
NA18524,0.3804498615446392
NA18525,-0.4960322965952164
NA18526,0.7205172214474983
NA18527,0.23341956370681158
NA18528,0.22380567989368547
NA18530,-0.14853684056218389
NA18531,-0.24536088726473343
NA18532,-0.24227460491523728
NA18533,-0.005418520573054614
NA18534,0.39358834138338217
NA18535,-0.08801714678831153
NA18536,-0.5194379424146022
NA18537,0.16588380422959
NA18538,0.20407031467666395
NA18539,0.09885958183118596
NA18540,0.13472296829606314
NA18541,-0.2665624257863026
NA18542,-0.5263649231831528
NA18543,-0.5023627664169799
NA18544,-0.8052808904911622
NA18545,-0.06605268816165903
NA18546,-0.19254557961785915
NA18547,-0.333307145748329
NA18548,-1.3264783118514334
NA18549,-0.6520409370352579
NA18550,0.28290788917397025
NA18552,-0.42199434482492415
NA18553,-0.01723840566107901
NA18555,-0.7086426077542312
NA18557,0.4084009244354244
NA18558,-0.21646212018958624
NA18559,-0.04509205146830031
NA18560,0.7586178618348892
NA18561,0.4390905517126966
NA18562,-0.2806321072841304
NA18563,-0.3938033289868178
NA18564,-0.28812517054791115
NA18565,0.04170782849853627
NA18566,-0.2011424882022439
NA18567,-0.3156423884473706
NA18568,0.4196431577799299
NA18569,-0.20469006527389
NA18570,0.7482777739311337
NA18571,-0.12377483583064208
NA18572,0.5452437020399225
NA18573,-0.018530291913844532
NA18574,0.220576834318882
NA18575,-0.44567644313919763
NA18576,-0.4966641410775101
NA18577,0.021891911039917084
NA18578,0.2306808201253064
NA18579,-0.14370673301021725
NA18580,-0.6674680886910436
NA18582,-0.6966300030110263
NA18591,-0.7230334515831279
NA18592,-0.8574572101884675
NA18593,-0.11637518009028985
NA18594,0.2845673402903284
NA18595,-0.1648965526779145
NA18596,-1.052011746196984
NA18597,-0.2349122297400798
NA18598,-0.2238730438705533
NA18599,0.6679003065890035
NA18600,-0.7348780480206407
NA18601,-0.31383951750616246
NA18602,0.5138706382789939
NA18603,0.018051449163617173
NA18605,0.06279600142428446
NA18606,-0.11436206426297288
NA18607,-0.02933829093811194
NA18608,0.14740024255396597
NA18609,-0.4791851986988641
NA18610,0.18705752695295727
NA18611,-0.7016615910664108
NA18612,-0.029960324326108734
NA18613,-0.08903306769455803
NA18614,-0.40291251121824423
NA18615,-0.16855614669856533
NA18616,-0.40537885227236037
NA18617,-0.5827076838450167
NA18618,-0.2992070999890668
NA18619,-0.5954547132447319
NA18620,-0.032159561175985646
NA18621,-0.6136537530913531
NA18622,0.12148852867686707
NA18623,-0.6260479360182981
NA18624,-0.38317323267138126
NA18625,-0.4061934255633527
NA18626,0.36356792855978637
NA18627,-0.02920152947056953
NA18628,-0.24319250524452685
NA18629,0.037294435334326775
NA18630,-0.9915195387257608
NA18631,-0.17662914119023027
NA18632,0.6290185973973204
NA18633,-0.10734959927222487
NA18634,-0.13278788081194634
NA18635,0.056801084282739
NA18636,0.19398495006050362
NA18637,-0.9481998503529165
NA18638,-0.8237824950110973
NA18639,-0.07657699827918933
NA18640,-0.44183326663713685
NA18641,0.3583875735244222
NA18642,-0.2840308491266864
NA18643,-0.9233527344595388
NA18644,-0.6602118943700099
NA18645,-1.245172092550151
NA18646,-0.2520327621192939
NA18647,-0.23397405344397854
NA18648,-0.3271778778218932
NA18649,0.2663414446089408
NA18650,0.31357563145679057
NA18651,-0.2268693495409927
NA18652,-1.0023770599198627
NA18653,0.08410276797834362
NA18654,0.0596562182151856
NA18655,-0.0374522081020381
NA18656,0.22788820502684412
NA18657,-0.6194741324828186
NA18658,0.6334566264658928
NA18659,-0.5383820769404095
NA18660,0.1361932116588974
NA18661,-0.8257648697543911
NA18662,-0.526868498534216
NA18663,0.43906234172716274
NA18664,-0.26260325012073554
NA18665,0.1720014445064286
NA18666,-0.06605001253364164
NA18667,-0.20103747998886817
NA18668,0.37884810828342586
NA18669,-0.2530329039725702
NA18670,-0.862635404866058
NA18671,-0.4767191883025331
NA18672,0.058010494491428866
NA18673,-0.0034530048080817777
NA18674,-0.7782745971929509
NA18675,-0.4455704266623578
NA18676,-0.38926358866504696
NA18677,-0.30388739575629603
NA18678,-0.7028106847798925
NA18679,-0.4076809134855701
NA18680,-0.44725541958046144
NA18681,0.14500133095400577
NA18682,0.15984109357894824
NA18683,-0.21716596885346454
NA18684,-0.31437731140976477
NA18685,-0.10435788160695803
NA18686,-0.481983852423461
NA18687,-0.6123693060397056
NA18688,-0.530799333283873
NA18689,-0.41022423713593104
NA18690,-0.6189394561579886
NA18691,-0.09561888608197704
NA18692,0.1284917480098081
NA18693,-0.7861864091551458
NA18694,-0.14967918481191003
NA18695,-0.24643065197114927
NA18696,-0.024772370950070205
NA18697,-0.16470822564729656
NA18698,-0.7334809957170078
NA18699,-0.6579912951888088
NA18700,-0.14798357235905277
NA18701,0.24656270711552705
NA18702,-1.0337611740877775
NA18703,-0.023107146294336245
NA18704,0.31006276768756147
NA18705,-0.2200146159262129
NA18706,0.05761994543123883
NA18707,-0.4371716731384523
NA18708,-0.20672577547451096
NA18709,-0.7995366570280582
NA18710,-1.0851467381637714
NA18711,0.21260393832373867
NA18712,-0.5484759974656096
NA18713,-0.33944239320735436
NA18714,-0.7069674015910722
NA18715,-0.7162560387775141
NA18716,-0.2282311239973545
NA18717,-0.44763707624475324
NA18718,-0.010377049991693033
NA18719,0.019062167813142877
NA18720,-0.0329285596310451
NA18721,-0.06540040774145042
NA18722,0.46330288730710867
NA18723,-0.581086020018921
NA18724,-0.18128828517691192
NA18725,0.28758594114113367
NA18726,0.33964031672665673
NA18727,-0.7209122887612374
NA18728,-0.2829179283657374
NA18729,0.3765862086483944
NA18730,0.04098963073259099
NA18731,-0.08251015517178571
NA18732,-0.24554191696800248
NA18733,-0.3111246054694179
NA18734,-0.04581111389194001
NA18735,-0.259237304543874
NA18736,-0.17641003958834656
NA18737,-0.12856923082578325
NA18738,-0.4273026394492334
NA18739,0.05048467680839186
NA18740,0.9909437871944076
NA18741,-0.8611543252059344
NA18742,-0.03167985544979593
NA18743,-0.45972304698674393
NA18744,0.06835853760459987
NA18745,-0.1412191095301605
NA18746,0.14118026479196458
NA18747,0.3044899964056662
NA18748,-0.08363214270512201
NA18749,0.2873342434659175
NA18750,-1.0851288084677697
NA18751,0.46831056721724595
NA18752,-0.011525462432904116
NA18753,0.26593255684819783
NA18754,-0.6412069440634327
NA18755,-0.4875879492577865
NA18756,-0.10198356147164317
NA18757,-0.1663265587104304
NA18758,-0.047844521453656114
NA18759,0.26856658553515067
NA18760,-0.8565089804815648
NA18761,0.22486376951399364
NA18762,-0.15633030194861042
NA18763,-0.24005307877197143
NA18764,-0.7403962945351547
NA18765,0.03900361427518631
NA18766,-1.1126897795870534
NA18767,0.09638595563704375
NA18768,-0.7486833838447371
NA18769,-0.13849481609862124
NA18770,-0.20664785697706298
NA18771,0.30213366055162527
NA18772,-0.23013306072668382
NA18773,-0.4336459039403088
NA18774,-0.35960674436943096
NA18775,0.3429341171043412
NA18776,0.05213004343261682
NA18777,-0.31184671670534403
NA18778,-0.2529490466019899
NA18779,-0.7783215153631344
NA18780,-0.0062303855038116085
NA18781,-0.8543752413981698
NA18782,0.13720924471183807
NA18783,-0.10882019528444824
NA18784,0.7827685704717846
NA18785,-0.5939335166103559
NA18786,-0.20013099354284186
NA18787,0.5503639843244251
NA18788,0.31076062998705034
NA18789,-0.4344645179637444
NA18790,-0.07117765927816283
NA18791,-0.15881065408732356
NA18792,-0.04828382355278674
NA18793,-0.4354390361268108
NA18794,-0.19486369498624997
NA18795,-0.7905110777592466
NA18796,-0.1062532612024812
NA18797,0.018068161866939297
NA18798,-0.24938518411180538
NA18799,-0.7972220916028742
NA18800,0.23067237945375738
NA18801,-0.015685515000441658
NA18802,-0.4462307605723457
NA18803,-0.27038105641166765
NA18804,-0.7520642802182699
NA18806,-0.5644319184467166
NA18807,-0.3719279195417986
NA18808,0.32538053668820366
NA18809,-0.41207593872237536
NA18810,0.09315635270299397
NA18811,-0.3721272368897517
NA18812,-0.061710302975679796
NA18813,-0.2154229442463731
NA18814,0.18508274571661512
NA18815,-0.37074351632868663
NA18816,-0.7804341531009636
NA18817,-0.7051934775823622
NA18818,-0.3695852346086006
NA18819,-0.6527288764236951
NA18820,0.0023517037902868465
NA18821,-0.3434852714859691
NA18822,0.7778946659504351
NA18823,-0.8456497221601397
NA18824,-0.07920562104537048
NA18825,-0.6049158536800381
NA18826,-0.3543948491830815
NA18827,-0.10376759192515315
NA18828,-1.0776566188003684
NA18829,-0.06610104909208675
NA18830,0.5916678661058414
NA18831,-0.33861744019592044
NA18832,-0.05702785813318485
NA18833,0.24503908444590763
NA18834,-0.2243288418106582
NA18835,-0.38896308243222955
NA18836,-1.0580607321893478
NA18837,0.09346313601713549
NA18838,-0.20427888816096862
NA18839,-0.5594075845280463
NA18840,-0.10961961878236658
NA18841,-0.3900370048670804
NA18842,-0.36822263656440946
NA18843,0.07976374843171799
NA18844,-0.6879933759906538
NA18845,0.2538800749419198
NA18846,-0.7114064971991457
NA18847,-0.42123451601865813
NA18848,0.5995791574174847
NA18849,0.2854796598964283
NA18852,-0.12106594376280021
NA18853,-0.5309213290798802
NA18854,-0.36855670668511786
NA18855,-0.13067090580156704
NA18856,-0.14478582787232652
NA18857,-0.19547584301633014
NA18858,-0.17177267656043596
NA18859,-0.24423529331157903
NA18860,-0.728893204830677
NA18861,-0.3635184410050968
NA18862,0.20149357651400698
NA18863,-0.6998183806731811
NA18865,-0.23443651595570714
NA18866,-0.4832388510787292
NA18867,-0.11563885047362564
NA18868,-0.3130323798851798
NA18869,0.4236750189319993
NA18870,0.04039902927431219
NA18871,-0.677499889848843
NA18872,0.10540081898508821
NA18873,-0.4654325528522625
NA18874,-0.3873981674198502
NA18875,-0.03570425086170831
NA18876,-0.35374188130945716
NA18877,0.19289947628430273
NA18878,-0.46537657228548845
NA18879,-0.40396009896307017
NA18880,-0.41873522877279334
NA18881,-0.38291417785056936
NA18882,0.27436082613027657
NA18883,0.08864877671734767
NA18884,0.5154858730439656
NA18885,0.7356659316994257
NA18886,-0.5665270842068877
NA18887,-0.13179852853118634
NA18888,-0.6239638850108273
NA18889,-0.46659882027501587
NA18890,-0.4083565750489383
NA18891,-0.5769647443097907
NA18892,-0.5748850953402936
NA18893,-0.2165634726397966
NA18894,-0.6399604315789534
NA18895,0.1728717234675374
NA18896,-0.5219290965724346
NA18897,0.9496178293940556
NA18898,-0.3378065812407432
NA18899,-0.13116743497114777
NA18900,-0.6710006996271907
NA18901,0.513965026108792
NA18902,0.2823788687809913
NA18903,-0.042377614233382765
NA18904,-0.6913176462581725
NA18905,-0.07642871667431991
NA18906,-0.6023409769676122
NA18907,0.41773785801928287
NA18908,0.15987008013563256
NA18909,-0.12192066760504178
NA18910,-1.121481111850043
NA18911,-0.5478526283745853
NA18912,0.11192809475562962
NA18913,0.31924648149230195
NA18914,0.27830024157709354
NA18915,-0.7881267332849266
NA18916,-0.04054714927026547
NA18917,0.2413254074674606
NA18918,-0.8143108812918703
NA18919,-0.1627207026693537
NA18920,-0.05148702114782147
NA18921,-0.2783418580974909
NA18922,-0.8908335005123943
NA18923,-0.28818561385710806
NA18924,-0.28882018386468344
NA18925,-0.21805898531545334
NA18926,-0.38205851875781743
NA18927,-0.3345011980997313
NA18928,-0.17527604027058685
NA18929,0.015081078042041951
NA18930,-0.2797876859758122
NA18931,-0.3213293969196871
NA18932,-0.12313862569713994
NA18933,-0.9179776075434176
NA18934,0.02873346822900566
NA18935,-0.15982231074414413
NA18936,-0.14392899569928258
NA18937,0.2196979046382944
NA18938,-0.9305715712630483
NA18939,-0.9388696118203188
NA18940,-0.05150224186627449
NA18941,-0.16240973440473802
NA18942,-0.09241414282782516
NA18943,-0.3420477692780815
NA18944,0.10268683058992481
NA18945,0.20860581521289415
NA18946,0.03147620965206288
NA18947,-0.2625750753781294
NA18948,-0.9917157702301662
NA18949,0.1440944549330582
NA18950,0.32273847742270567
NA18951,0.09487166105127529
NA18952,-0.5068828303246915
NA18953,0.10641402662003077
NA18954,0.18013712870317863
NA18955,0.455820654631079
NA18956,-0.5054881980851976
NA18957,-0.24900426997802586
NA18958,0.1354230057914361
NA18959,-0.1369345037962153
NA18960,-0.6007209372898432
NA18961,0.004090509328542352
NA18962,0.0688556130302278
NA18963,-0.12487224852852041
NA18964,-0.07290787074935805
NA18965,-0.26173708998552625
NA18966,0.4240245238207002
NA18967,-0.5151932741297647
NA18968,-0.39147423713913987
NA18969,-0.1552629192593329
NA18970,0.1874110501363124
NA18971,-0.7507629275533231
NA18972,-0.6769051568073954
NA18973,-0.9640952148536666
NA18974,-0.1466919250700087
NA18975,-0.6011071366331435
NA18976,-0.3114203834350735
NA18977,0.10151210936924634
NA18978,-0.4128810661650678
NA18979,-0.06828985742091967
NA18980,-0.27777860598037984
NA18981,0.10575073160007323
NA18982,0.027980560988993874
NA18983,-0.43277542324973595
NA18984,-0.22618371224249867
NA18985,0.2524698934200512
NA18986,-0.004294811623682504
NA18987,-0.7111206204001467
NA18988,0.09923801055046186
NA18989,-0.5878042737378268
NA18990,0.3980601600206052
NA18991,0.24471422196923662
NA18992,-0.045153214107415365
NA18994,-0.09752447341139084
NA18995,-0.2421259346796254
NA18997,0.10828125601273106
NA18999,-0.30598322130362193
HG00403,-0.0898182281579948
HG00404,0.16676393658064267
HG00405,-0.4113203983495177
HG00406,-0.43324891276424804
HG00407,-0.6663681618281018
HG00408,-0.6139954112380726
HG00409,-0.9220089895732136
HG00410,0.10946696773106149
HG00411,0.5445543433677731
HG00412,0.3898926300072272
HG00413,-0.8404372658142113
HG00414,0.10746140357145981
HG00415,0.38859328028917794
HG00418,-0.36898578423382933
HG00419,-0.14389639596190007
HG00420,-0.9943824780844429
HG00421,-0.07725197707181815
HG00422,-0.613627282908078
HG00423,-0.10430716077807735
HG00424,-0.8142770182265564
HG00425,0.034080436109366646
HG00426,0.22828351073204126
HG00427,-0.5005781202435555
HG00428,-0.6432071848246871
HG00429,-1.0541084907561522
HG00430,-0.29221793693911136
HG00431,-0.41929867430234313
HG00432,-0.8101710270587356
HG00433,-0.002142837454932406
HG00436,-0.36622805796782654
HG00437,-0.6185367385257576
HG00438,-0.4084035939542282
HG00439,0.247149990096421
HG00440,0.05830417572210558
HG00441,-0.23722650799619108
HG00442,0.06482314344502851
HG00443,-0.652879700815133
HG00444,-0.17174837538686127
HG00445,-0.12539963634785506
HG00446,-0.37423808022668664
HG00447,-0.00922319894196913
HG00448,-0.49947076891264264
HG00449,0.0207597093753307
HG00450,0.03770945668141687
HG00451,-1.360998863897057
HG00452,0.2951312596552794
HG00453,-1.4136054503502304
HG00454,-0.43319096710422966
HG00455,0.22862032741272678
HG00456,-0.31273000762178405
HG00457,-0.7759661881317192
HG00458,-0.6257947832841615
HG00459,0.22924839691647383
HG00460,-0.9595506267172108
HG00461,0.27040921190788536
HG00463,-0.20701716633385106
HG00464,-0.6655737972343891
HG00465,-0.419911997152445
HG00466,-0.5949448543321817
HG00467,0.16446200098615868
HG00468,0.11051489289637637
